RowID,BatchID,OPEN DATE,MID,MERCHAN DBA NAME,STATUS EDC,MSO,SOURCE CODE,POS1,WILAYAH,CHANNEL,TYPE MID
1787810,20182,2018-02-15,201126232,IDM T6R2                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788328,20182,2018-02-15,204156962,IDM T6RT                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788329,20182,2018-02-15,204156970,IDM T6SL                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922530,20183,2018-03-07,214148405,IDM T6VQ                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922531,20183,2018-03-07,214148413,IDM T6WB                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788208,20182,2018-02-15,204155766,IDM T6WO                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788209,20182,2018-02-15,204155774,IDM T6YK                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790471,20182,2018-02-15,214319923,IDM T6ZE                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790505,20182,2018-02-15,215261132,IDM T6ZH                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790393,20182,2018-02-15,214081770,IDM T70E                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922633,20183,2018-03-06,214149437,IDM T70E                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790619,20182,2018-02-15,217112655,IDM T70X                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922764,20183,2018-03-07,217113323,IDM T73X                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788757,20182,2018-02-15,206131633,IDM T77B                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790506,20182,2018-02-15,215261140,IDM T79A                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788001,20182,2018-02-15,203119953,IDM T7AD                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789048,20182,2018-02-15,209100445,IDM T7C8                 ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790548,20182,2018-02-15,215261561,IDM T7FX                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788758,20182,2018-02-15,206131641,IDM T7HK                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788759,20182,2018-02-15,206131658,IDM T7JA                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788249,20182,2018-02-15,204156178,IDM T7L6                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922246,20183,2018-03-07,214145567,IDM T7LY                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922654,20183,2018-03-06,214149643,IDM T7N6                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922561,20183,2018-03-07,214148710,IDM T7ON                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922305,20183,2018-03-07,214146151,IDM T7PX                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788330,20182,2018-02-15,204156988,IDM T7QT                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788331,20182,2018-02-15,204156996,IDM T7R8                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788332,20182,2018-02-15,204157002,IDM T7SA                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787811,20182,2018-02-15,201126240,IDM T7TJ                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788333,20182,2018-02-15,204157010,IDM T7TK                 ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1723602,20185,2018-05-03,207105867,IDM T7TT                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1788945,20182,2018-02-15,207098609,IDM T7UW                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788250,20182,2018-02-15,204156186,IDM T7VE                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790549,20182,2018-02-15,215261579,IDM T7VH                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790394,20182,2018-02-15,214081788,IDM T7XF                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790395,20182,2018-02-15,214081796,IDM T7Y9                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790620,20182,2018-02-15,217112663,IDM T808                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922762,20183,2018-03-07,217113307,IDM T80X                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790472,20182,2018-02-15,214319931,IDM T82O                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790281,20182,2018-02-15,212249726,IDM T83D                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1728047,20185,2018-05-03,218116374,IDM T85B                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1790396,20182,2018-02-15,214081804,IDM T87C                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788047,20182,2018-02-15,203120415,IDM T87T                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788334,20182,2018-02-15,204157028,IDM T88L                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788592,20182,2018-02-15,205118599,IDM T89Y                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788335,20182,2018-02-15,204157036,IDM T8B9                 ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922532,20183,2018-03-07,214148421,IDM T8BA                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788048,20182,2018-02-15,203120423,IDM T8CR                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788336,20182,2018-02-15,204157044,IDM T8DV                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787812,20182,2018-02-15,201126257,IDM T8DX                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790473,20182,2018-02-15,214319949,IDM T8G5                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787941,20182,2018-02-15,202100574,IDM T8GJ                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788337,20182,2018-02-15,204157051,IDM T8GP                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1726852,20185,2018-05-03,212263404,IDM T8IC                 ,02,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1723306,20185,2018-05-03,203129291,IDM T8IE                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1919923,20183,2018-03-06,206133472,IDM T8JW                 ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788694,20182,2018-02-15,206131005,IDM T8L5                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788338,20182,2018-02-15,204157069,IDM T8N8                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922295,20183,2018-03-07,214146052,IDM T8OO                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790550,20182,2018-02-15,215261587,IDM T8OW                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790474,20182,2018-02-15,214319956,IDM T8QI                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1726661,20185,2018-05-03,210251047,IDM T8QS                 ,02,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1790699,20182,2018-02-15,218138261,IDM T8R9                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1728031,20185,2018-05-03,218115574,IDM T8R9                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1789128,20182,2018-02-15,210224150,IDM T8RR                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787813,20182,2018-02-15,201126265,IDM T8S4                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922545,20183,2018-03-07,214148553,IDM T8SF                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788251,20182,2018-02-15,204156194,IDM T8SO                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790551,20182,2018-02-15,215261595,IDM T8SY                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788695,20182,2018-02-15,206131013,IDM T8T0                 ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788002,20182,2018-02-15,203119961,IDM T8TK                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788252,20182,2018-02-15,204156202,IDM T8UJ                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790475,20182,2018-02-15,214319964,IDM T8VM                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1919905,20183,2018-03-07,204159602,IDM T8VO                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787814,20182,2018-02-15,201126273,IDM T8YE                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790507,20182,2018-02-15,215261157,IDM T8ZW                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922627,20183,2018-03-06,214149379,IDM T8ZZ                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790282,20182,2018-02-15,212249734,IDM T90M                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790621,20182,2018-02-15,217112671,IDM T91U                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790476,20182,2018-02-15,214319972,IDM T92D                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789129,20182,2018-02-15,210224168,IDM T94H                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789066,20182,2018-02-15,209100627,IDM T94W                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790283,20182,2018-02-15,212249742,IDM T95T                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788049,20182,2018-02-15,203120431,IDM T96M                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922645,20183,2018-03-06,214149551,IDM T978                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788760,20182,2018-02-15,206131666,IDM T97N                 ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1723664,20185,2018-05-03,208147793,IDM T97Q                 ,02,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1790477,20182,2018-02-15,214319980,IDM T997                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1723660,20185,2018-05-03,208147751,IDM T99R                 ,02,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1788339,20182,2018-02-15,204157077,IDM T9B2                 ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790478,20182,2018-02-15,214319998,IDM T9D3                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788761,20182,2018-02-15,206131674,IDM T9HH                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1728042,20185,2018-05-03,218116127,IDM T9HH                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1919879,20183,2018-03-07,203121900,IDM T9JN                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790700,20182,2018-02-15,218138311,IDM T9JS                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789049,20182,2018-02-15,209100452,IDM T9JT                 ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789067,20182,2018-02-15,209100635,IDM T9KS                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790247,20182,2018-02-15,212249387,IDM T9LS                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788253,20182,2018-02-16,204156210,IDM T9LX                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790479,20182,2018-02-15,214320004,IDM T9MN                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1919898,20183,2018-03-07,204159537,IDM T9NO                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787815,20182,2018-02-15,201126281,IDM T9NY                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788050,20182,2018-02-15,203120449,IDM T9OD                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788762,20182,2018-02-15,206131682,IDM T9PB                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790701,20182,2018-02-15,218138360,IDM T9QY                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922599,20183,2018-03-06,214149098,IDM T9SV                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788051,20182,2018-02-15,203120456,IDM T9T4                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788254,20182,2018-02-15,204156228,IDM T9V6                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922255,20183,2018-03-07,214145658,IDM T9WP                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1919900,20183,2018-03-07,204159552,IDM T9Z1                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1728063,20185,2018-05-03,218117174,IDM TA09                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1788980,20182,2018-02-15,208130377,IDM TA0N                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1728054,20185,2018-05-03,218116721,IDM TA17                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1789130,20182,2018-02-15,210224176,IDM TA1R                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788763,20182,2018-02-15,206131690,IDM TA1Y                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790248,20182,2018-02-15,212249395,IDM TA2S                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1728055,20185,2018-05-03,218116770,IDM TA30                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1922609,20183,2018-03-06,214149197,IDM TA3P                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787816,20182,2018-02-15,201126299,IDM TA3Z                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1728061,20185,2018-05-03,218117075,IDM TA49                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1922538,20183,2018-03-07,214148488,IDM TA5Q                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787817,20182,2018-02-15,201126307,IDM TA6I                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1728069,20185,2018-05-03,218117471,IDM TA80                 ,02,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1723674,20185,2018-05-03,208147892,IDM TA8H                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1788981,20182,2018-02-15,208130385,IDM TAB0                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787818,20182,2018-02-15,201126315,IDM TACF                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789151,20182,2018-02-15,211092960,IDM TADJ                 ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787942,20182,2018-02-15,202100582,IDM TADS                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790622,20182,2018-02-15,217112689,IDM TAE6                 ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788982,20182,2018-02-15,208130393,IDM TAEE                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1723576,20185,2018-05-03,207105602,IDM TAFG                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1919918,20183,2018-03-07,205119621,IDM TAFL                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788052,20182,2018-02-15,203120464,IDM TAGB                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1728029,20185,2018-05-03,218115475,IDM TAHL                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1723655,20185,2018-05-03,208147702,IDM TAHZ                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1922265,20183,2018-03-07,214145757,IDM TAI6                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787926,20182,2018-02-15,202100426,IDM TAIH                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788696,20182,2018-02-15,206131021,IDM TAIR                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788946,20182,2018-02-15,207098617,IDM TAKB                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789152,20182,2018-02-15,211092978,IDM TAKJ                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1728064,20185,2018-05-03,218117224,IDM TAL3                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1723663,20185,2018-05-03,208147785,IDM TAL5                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1728065,20185,2018-05-03,218117273,IDM TAL7                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1788003,20182,2018-02-15,203119979,IDM TALZ                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1723501,20185,2018-05-03,206144701,IDM TAMJ                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1788764,20182,2018-02-15,206131708,IDM TAOF                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1723577,20185,2018-05-03,207105610,IDM TAOT                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1788340,20182,2018-02-15,204157085,IDM TAP6                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788983,20182,2018-02-15,208130401,IDM TAQE                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922585,20183,2018-03-06,214148959,IDM TAR1                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789000,20182,2018-02-15,208130575,IDM TAR9                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789131,20182,2018-02-15,210224184,IDM TASC                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789153,20182,2018-02-15,211092986,IDM TASN                 ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922551,20183,2018-03-07,214148611,IDM TATD                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788984,20182,2018-02-15,208130419,IDM TATO                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790623,20182,2018-02-15,217112697,IDM TAU0                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788593,20182,2018-02-15,205118607,IDM TAV7                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789132,20182,2018-02-15,210224192,IDM TAWE                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790357,20182,2018-02-15,214080053,IDM TAXB                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788594,20182,2018-02-15,205118615,IDM TAXC                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787819,20182,2018-02-15,201126323,IDM TAXI                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788765,20182,2018-02-15,206131716,IDM TAXM                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790358,20182,2018-02-15,214080061,IDM TAXX                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789154,20182,2018-02-15,211092994,IDM TAYK                 ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922621,20183,2018-03-06,214149312,IDM TAYN                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788985,20182,2018-02-15,208130427,IDM TAZE                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1728030,20185,2018-05-03,218115525,IDM TB04                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1788766,20182,2018-02-15,206131724,IDM TB05                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790275,20182,2018-02-15,212249668,IDM TB2J                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788767,20182,2018-02-15,206131732,IDM TB34                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1728040,20185,2018-05-03,218116028,IDM TB34                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1790359,20182,2018-02-15,214080079,IDM TB40                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790360,20182,2018-02-15,214080095,IDM TB40                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922660,20183,2018-03-06,214149700,IDM TB40                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788768,20182,2018-02-15,206131740,IDM TB6J                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787820,20182,2018-02-15,201126331,IDM TB6P                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1919911,20183,2018-03-07,205119555,IDM TB7B                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922578,20183,2018-03-06,214148884,IDM TB97                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1723309,20185,2018-05-03,203129325,IDM TB9D                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1726920,20185,2018-05-03,214107435,IDM TBBB                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1723578,20185,2018-05-03,207105628,IDM TBCC                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1922562,20183,2018-03-06,214148728,IDM TBE9                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790664,20182,2018-02-15,218136513,IDM TBEF                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1920237,20183,2018-03-07,211093372,IDM TBFF                 ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790508,20182,2018-02-15,215261165,IDM TBHA                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788986,20182,2018-02-15,208130435,IDM TBIU                 ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1727006,20185,2018-05-03,215272824,IDM TBJC                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1922776,20183,2018-03-07,218107522,IDM TBJR                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790361,20182,2018-02-15,214080129,IDM TBL2                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788341,20182,2018-02-15,204157093,IDM TBLS                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790665,20182,2018-02-15,218136562,IDM TBMR                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788947,20182,2018-02-15,207098625,IDM TBNC                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788342,20182,2018-02-15,204157101,IDM TBNX                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790249,20182,2018-02-15,212249403,IDM TBOL                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789155,20182,2018-02-15,211093000,IDM TBRS                 ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787821,20182,2018-02-15,201126349,IDM TBS0                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1723505,20185,2018-05-03,206144743,IDM TBSH                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1723297,20185,2018-05-03,203129200,IDM TBU2                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1788769,20182,2018-02-15,206131757,IDM TBVE                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790666,20182,2018-02-15,218136612,IDM TBWM                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788053,20182,2018-02-15,203120472,IDM TBWS                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790552,20182,2018-02-15,215261603,IDM TBWW                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788948,20182,2018-02-15,207098633,IDM TBWZ                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922266,20183,2018-03-07,214145765,IDM TBX5                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922318,20183,2018-03-07,214146284,IDM TBXX                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1919903,20183,2018-03-07,204159586,IDM TBY1                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787822,20182,2018-02-15,201126356,IDM TBYQ                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790284,20182,2018-02-15,212249759,IDM TBYS                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788343,20182,2018-02-15,204157119,IDM TBZN                 ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1723579,20185,2018-05-03,207105636,IDM TBZZ                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1723668,20185,2018-05-03,208147835,IDM TC2L                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1788054,20182,2018-02-15,203120480,IDM TC2Y                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788344,20182,2018-02-15,204157127,IDM TC3I                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1728057,20185,2018-05-03,218116879,IDM TC3L                 ,01,   ,K1Y1RQ023888001MR2,1,SUPPORT,SUPPORT,EDC
1790285,20182,2018-02-15,212249767,IDM TC46                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788595,20182,2018-02-15,205118623,IDM TC4F                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789034,20182,2018-02-15,209100304,IDM TC6H                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790376,20182,2018-02-15,214080897,IDM TC7K                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788345,20182,2018-02-15,204157135,IDM TC7U                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788210,20182,2018-02-15,204155782,IDM TC7X                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788255,20182,2018-02-15,204156236,IDM TC8J                 ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790509,20182,2018-02-15,215261173,IDM TC9K                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788596,20182,2018-02-15,205118631,IDM TCCK                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788055,20182,2018-02-15,203120498,IDM TCHI                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1919867,20183,2018-03-07,202101093,IDM TCIA                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787823,20182,2018-02-15,201126364,IDM TCKD                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1790362,20182,2018-02-15,214080137,IDM TCLJ                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922306,20183,2018-03-07,214146169,IDM TCLM                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788346,20182,2018-02-15,204157143,IDM TCMS                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1788770,20182,2018-02-15,206131765,IDM TCRL                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1789156,20182,2018-02-15,211093018,IDM TCSH                 ,02,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787927,20182,2018-02-15,202100434,IDM TCSR                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1787824,20182,2018-02-15,201126372,IDM TCTY                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
1922323,20183,2018-03-07,214146334,IDM TCUN                 ,01,   ,                  ,1,SUPPORT,SUPPORT,EDC
